CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,StringencyIndex_Average_ForDisplay,GovernmentResponseIndex_Average,GovernmentResponseIndex_Average_ForDisplay,ContainmentHealthIndex_Average,ContainmentHealthIndex_Average_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20211226,1.00,1,1.00,1,1.00,1,3.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,2088,12,V,71.40,55.16,55.16,64.36,64.36,64.63,64.63,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20211227,1.00,1,1.00,1,1.00,1,3.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,2088,12,V,71.40,55.16,55.16,64.36,64.36,64.63,64.63,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20211228,1.00,1,1.00,1,1.00,1,3.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,2088,12,V,71.40,55.16,55.16,64.36,64.36,64.63,64.63,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20211229,1.00,1,1.00,1,1.00,1,3.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,2088,12,V,71.40,55.16,55.16,64.36,64.36,64.63,64.63,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20211230,3.00,1,1.00,1,1.00,1,3.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,2088,12,V,71.40,62.57,62.57,68.53,68.53,69.39,69.39,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20211231,3.00,1,1.00,1,1.00,1,3.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,2088,12,V,71.40,62.57,62.57,68.53,68.53,69.39,69.39,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220101,3.00,1,1.00,1,1.00,1,3.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,2189,12,V,71.70,62.55,62.55,68.51,68.51,69.37,69.37,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220102,3.00,1,1.00,1,1.00,1,3.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,2189,12,V,71.70,62.55,62.55,68.51,68.51,69.37,69.37,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220103,3.00,1,1.00,1,1.00,1,3.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,2189,12,V,71.70,62.55,62.55,68.51,68.51,69.37,69.37,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220104,3.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,2189,12,V,71.70,69.03,69.03,72.16,72.16,73.54,73.54,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220105,3.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,2189,12,V,71.70,69.03,69.03,72.16,72.16,73.54,73.54,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220106,3.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,2189,12,V,71.70,69.03,69.03,72.16,72.16,73.54,73.54,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220107,3.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,2189,12,V,71.70,69.03,69.03,72.16,72.16,73.54,73.54,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220108,3.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,2856,12,V,71.60,69.04,69.04,72.16,72.16,73.54,73.54,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220109,3.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,2856,12,V,71.60,69.04,69.04,72.16,72.16,73.54,73.54,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220110,3.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,2856,12,V,71.60,69.04,69.04,72.16,72.16,73.54,73.54,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220111,3.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,2856,12,V,71.60,69.04,69.04,72.16,72.16,73.54,73.54,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220112,3.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,2856,12,V,71.60,69.04,69.04,72.16,72.16,73.54,73.54,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220113,3.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,2856,12,V,71.60,69.04,69.04,72.16,72.16,73.54,73.54,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220114,3.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,2856,12,V,71.60,69.04,69.04,72.16,72.16,73.54,73.54,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220115,3.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,3784,13,V,71.80,69.02,69.02,72.15,72.15,73.53,73.53,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220116,3.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,3784,13,V,71.80,69.02,69.02,72.15,72.15,73.53,73.53,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220117,3.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,3784,13,V,71.80,69.02,69.02,72.15,72.15,73.53,73.53,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220118,3.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,3784,13,V,71.80,69.02,69.02,72.15,72.15,73.53,73.53,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220119,3.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,3784,13,V,71.80,69.02,69.02,72.15,72.15,73.53,73.53,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220120,3.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,3784,13,V,71.80,69.02,69.02,72.15,72.15,73.53,73.53,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220121,3.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,3784,13,V,71.80,69.02,69.02,72.15,72.15,73.53,73.53,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220122,3.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,4703,14,V,72.40,68.97,68.97,72.12,72.12,73.50,73.50,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220123,3.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,4703,14,V,72.40,68.97,68.97,72.12,72.12,73.50,73.50,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220124,3.00,0,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,4703,14,V,72.40,67.11,67.11,71.08,71.08,72.31,72.31,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220125,3.00,0,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,4703,14,V,72.40,67.11,67.11,71.08,71.08,72.31,72.31,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220126,3.00,0,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,4703,14,V,72.40,67.11,67.11,71.08,71.08,72.31,72.31,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220127,3.00,0,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,4703,14,V,72.40,67.11,67.11,71.08,71.08,72.31,72.31,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220128,3.00,0,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,4703,14,V,72.40,67.11,67.11,71.08,71.08,72.31,72.31,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220129,3.00,0,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,5607,15,V,72.40,67.11,67.11,71.08,71.08,72.31,72.31,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220130,3.00,0,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,5607,15,V,73.70,67.00,67.00,71.02,71.02,72.24,72.24,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220131,3.00,0,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,2.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,5607,15,V,73.70,67.00,67.00,71.02,71.02,72.24,72.24,62.50,62.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220201,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,5607,15,V,73.70,61.45,61.45,64.77,64.77,68.67,68.67,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220202,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,5607,15,V,73.70,61.45,61.45,64.77,64.77,68.67,68.67,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220203,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,5607,15,V,73.70,61.45,61.45,64.77,64.77,68.67,68.67,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220204,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,5607,15,V,73.70,61.45,61.45,64.77,64.77,68.67,68.67,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220205,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,6566,16,V,72.40,61.56,61.56,64.83,64.83,68.74,68.74,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220206,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,6566,16,V,74.80,61.36,61.36,64.72,64.72,68.61,68.61,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220207,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,6566,16,V,74.80,61.36,61.36,64.72,64.72,68.61,68.61,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220208,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,6566,16,V,74.80,61.36,61.36,64.72,64.72,68.61,68.61,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220209,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,6566,16,V,74.80,61.36,61.36,64.72,64.72,68.61,68.61,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220210,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,6566,16,V,74.80,61.36,61.36,64.72,64.72,68.61,68.61,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220211,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,6566,16,V,74.80,61.36,61.36,64.72,64.72,68.61,68.61,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220212,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,7440,17,V,72.40,61.56,61.56,64.83,64.83,68.74,68.74,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220213,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,7440,17,V,75.50,61.30,61.30,64.69,64.69,68.57,68.57,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220214,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,7440,17,V,75.50,61.30,61.30,64.69,64.69,68.57,68.57,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220215,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,7440,17,V,75.50,61.30,61.30,64.69,64.69,68.57,68.57,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220216,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,7440,17,V,75.50,61.30,61.30,64.69,64.69,68.57,68.57,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220217,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,7440,17,V,75.50,61.30,61.30,64.69,64.69,68.57,68.57,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220218,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,7440,17,V,75.50,61.30,61.30,64.69,64.69,68.57,68.57,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220219,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,8124,18,V,72.40,61.56,61.56,64.83,64.83,68.74,68.74,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220220,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,8124,18,V,75.80,61.28,61.28,64.67,64.67,68.56,68.56,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220221,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,8124,18,V,75.80,61.28,61.28,64.67,64.67,68.56,68.56,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220222,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,8124,18,V,75.80,61.28,61.28,64.67,64.67,68.56,68.56,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220223,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,8124,18,V,75.80,61.28,61.28,64.67,64.67,68.56,68.56,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220224,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,8124,18,V,75.80,61.28,61.28,64.67,64.67,68.56,68.56,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220225,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,8124,18,V,75.80,61.28,61.28,64.67,64.67,68.56,68.56,37.50,37.50
Canada,CAN,Northwest Territories,CAN_NT,STATE_TOTAL,20220226,1.00,1,2.00,1,1.00,1,4.00,1,1.00,0,1.00,1,2.00,1,1.00,1.00,0,1.00,,,2.00,1,2.00,2.00,,0.00,3.00,1,5.00,1,2.00,1,,1,3,5-15 yrs,5-15 yrs,2,2,2,2,5,1,8656,19,V,72.40,61.56,61.56,64.83,64.83,68.74,68.74,37.50,37.50
